Movie ID,Title,Poster Path,Genres,Overview,Keywords,Cast,Director,Release Year,Runtime,Language,IMDb Rating,Vote Count,Popularity,Trailer Link
3856,Sinister,,Horror Thriller Mystery,"Found footage helps a true-crime novelist realize how and why a family was murdered in his new home, though his discoveries put his entire family in the path of a supernatural entity.",drowning pennsylvania child murderer car set on fire murder,Ethan Hawke Juliet Rylance Vincent D'Onofrio James Ransone Fred Dalton Thompson,Scott Derrickson,29,110,English,7.7,37418,52.3,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3725,American Reunion,,Comedy,"The characters we met a little more than a decade ago are returning to East Great Falls for their high-school reunion. In one long-overdue weekend, they will discover what has changed, who hasn’t and that time and distance can’t break the bonds of friendship. It was summer 1999 when four small-town Michigan boys began a quest to lose their virginity. In the years that have passed, Jim and Michelle married while Kevin and Vicky said goodbye. Oz and Heather grew apart, but Finch still longs for Stifler’s mom. Now these lifelong friends have come home as adults to reminisce about – and get inspired by – the hormonal teens who launched a comedy legend.",wife husband relationship sequel family reunion masturbation scat,Jason Biggs Alyson Hannigan Seann William Scott Chris Klein Thomas Ian Nicholas,Jon Hurwitz,04,113,English,7.1,30541,52.2,https://www.youtube.com/watch?v=dQw4w9WgXcQ
4007,Side Effects,,Thriller Crime Drama,A woman turns to prescription medication as a way of handling her anxiety concerning her husband's upcoming release from prison.,fraud cover-up murder drug prescription medication,Jude Law Rooney Mara Catherine Zeta-Jones Channing Tatum Vinessa Shaw,Steven Soderbergh,07,106,English,7.4,28675,52.7,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3614,Moneyball,,Drama,"The story of Oakland Athletics general manager Billy Beane's successful attempt to put together a baseball team on a budget, by employing computer-generated analysis to draft his players.",underdog based on novel baseball teamwork sport,Brad Pitt Jonah Hill Philip Seymour Hoffman Robin Wright Chris Pratt,Bennett Miller,22,133,English,8.0,27041,52.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
895,American Gangster,,Drama Crime,"Following the death of his employer and mentor, Bumpy Johnson, Frank Lucas establishes himself as the number one importer of heroin in the Harlem district of Manhattan. He does so by buying heroin directly from the source in South East Asia and he comes up with a unique way of importing the drugs into the United States. Based on a true story.",underdog black people drug traffic drug smuggle society,Denzel Washington Russell Crowe Chiwetel Ejiofor Josh Brolin Lymari Nadal,Ridley Scott,02,157,English,8.4,32874,52.3,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1811,Atlantis: The Lost Empire,,Animation Family Adventure Science Fiction,"The world's most highly qualified crew of archaeologists and explorers is led by historian Milo Thatch as they board the incredible 1,000-foot submarine Ulysses and head deep into the mysteries of the sea.",sea atlantis animation underwater sea monster,Michael J. Fox Corey Burton Claudia Christian James Garner John Mahoney,Gary Trousdale,02,95,English,7.7,26303,52.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1156,How the Grinch Stole Christmas,,Family Comedy Fantasy,"Inside a snowflake exists the magical land of Whoville. In Whoville, live the Whos, an almost mutated sort of Munchkin-like people. All the Whos love Christmas, yet just outside of their beloved Whoville lives the Grinch. The Grinch is a nasty creature that hates Christmas, and plots to steal it away from the Whos, whom he equally abhors. Yet a small child, Cindy Lou Who, decides to try befriending the Grinch.",holiday christmas party new love santa claus village,Jim Carrey Taylor Momsen Jeffrey Tambor Christine Baranski Bill Irwin,Ron Howard,17,104,English,7.2,38905,52.5,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1821,Pinocchio,,Animation Family,"Lonely toymaker Geppetto has his wishes answered when the Blue Fairy arrives to bring his wooden puppet Pinocchio to life. Before becoming a real boy, however, Pinocchio must prove he's worthy as he sets off on an adventure with his whistling sidekick and conscience, Jiminy Cricket. From Stromboli's circus to Pleasure Island, Pinocchio is tested by many temptations, but slowly learns how to navigate right from wrong. With a few mishaps along the way, Geppetto's ""little woodenhead"" finally gets it right, proving that when you wish upon a star dreams really can come true!",italy lie magic fairy pinocchio,Mel Blanc Don Brodie Walter Catlett Marion Darlington Frankie Darro,Ben Sharpsteen,23,88,English,7.9,30195,52.5,https://www.youtube.com/watch?v=dQw4w9WgXcQ
133,Casablanca,,Drama Romance,"In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications.",love triangle corruption spy resistance casablanca,Humphrey Bogart Ingrid Bergman Paul Henreid Claude Rains Conrad Veidt,Michael Curtiz,26,102,English,8.9,32801,52.4,https://www.youtube.com/watch?v=dQw4w9WgXcQ
87,Jackie Brown,,Comedy Crime Romance,"Jackie Brown is a flight attendant who gets caught in the middle of smuggling cash into the country for her gunrunner boss. When the cops try to use Jackie to get to her boss, she hatches a plan—with help from a bail bondsman—to keep the money for herself. Based on Elmore Leonard's novel “Rum Punch”.",airport underworld arms deal weapon police,Pam Grier Samuel L. Jackson Robert Forster Bridget Fonda Michael Keaton,Quentin Tarantino,24,154,English,8.3,35792,52.2,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3368,Rango,,Animation Comedy Family Western Adventure,"When Rango, a lost family pet, accidentally winds up in the gritty, gun-slinging town of Dirt, the less-than-courageous lizard suddenly finds he stands out. Welcomed as the last hope the town has been waiting for, new Sheriff Rango is forced to play his new role to the hilt.",sheriff nevada pet rango chameleon,Johnny Depp Isla Fisher Ned Beatty Bill Nighy Alfred Molina,Gore Verbinski,02,107,English,7.6,39046,51.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
303,Pearl Harbor,,History Romance War,"The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7, 1941.",nurse patriotism hawaii world war ii pilot,Ben Affleck Josh Hartnett Kate Beckinsale Cuba Gooding Jr. Jon Voight,Michael Bay,21,183,English,7.6,35332,51.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
522,School of Rock,,Comedy Music,"Fired from his band and hard up for cash, guitarist and vocalist Dewey Finn finagles his way into a job as a fourth-grade substitute teacher at a private school, where he secretly begins teaching his students the finer points of rock 'n' roll. The school's hard-nosed principal is rightly suspicious of Finn's activities. But Finn's roommate remains in the dark about what he's doing.",rock and roll rock high school music band,Jack Black Joan Cusack Mike White Sarah Silverman Adam Pascal,Richard Linklater,03,108,English,7.7,40591,52.4,https://www.youtube.com/watch?v=dQw4w9WgXcQ
461,Sunshine,,Science Fiction Thriller,"Fifty years into the future, the sun is dying, and Earth is threatened by arctic temperatures. A team of astronauts is sent to revive the Sun — but the mission fails. Seven years later, a new team is sent to finish the mission as mankind’s last hope.",saving the world bomb sun space marine sunlight,Cillian Murphy Rose Byrne Chris Evans Michelle Yeoh Cliff Curtis,Danny Boyle,05,107,English,8.0,26257,52.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
417,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,,Drama Comedy War,"Insane General Jack D. Ripper initiates a nuclear strike on the Soviet Union. As soon as the actions of General ""Buck"" Turgidson are discovered, a war room full of politicians, generals and a Russian diplomat all frantically try to stop the nuclear strike. Near the end is a scene that is probably the most uniquely unforgettable performance of Slim Pickens in his movie career. Peter Sellers plays multiple roles in this film.",usa president general cold war strategic air command nuclear missile,Peter Sellers George C. Scott Sterling Hayden Keenan Wynn Slim Pickens,Stanley Kubrick,29,95,English,9.0,30370,52.3,https://www.youtube.com/watch?v=dQw4w9WgXcQ
4348,Unbroken,,Drama War,"A chronicle of the life of Louis Zamperini, an Olympic runner who was taken prisoner by Japanese forces during World War II.",world war ii prisoners of war biography sport war,Jack O'Connell Domhnall Gleeson Garrett Hedlund Miyavi Finn Wittrock,Angelina Jolie,25,137,English,8.3,32860,52.4,https://www.youtube.com/watch?v=dQw4w9WgXcQ
4290,The Judge,,Drama,"A successful lawyer returns to his hometown for his mother's funeral only to discover that his estranged father, the town's judge, is suspected of murder.",father son relationship judge lawyer,Robert Duvall Robert Downey Jr. Vera Farmiga Vincent D'Onofrio Jeremy Strong,David Dobkin,08,141,English,8.2,32192,52.3,https://www.youtube.com/watch?v=dQw4w9WgXcQ
354,Platoon,,Drama War Action,"As a young and naive recruit in Vietnam, Chris Taylor faces a moral crisis when confronted with the horrors of war and the duality of man.",famous score hero mine vietnam war village,Tom Berenger Charlie Sheen Willem Dafoe Forest Whitaker John C. McGinley,Oliver Stone,18,120,English,8.5,37761,52.8,https://www.youtube.com/watch?v=dQw4w9WgXcQ
494,The Illusionist,,Fantasy Drama Thriller Romance,"With his eye on a lovely aristocrat, a gifted illusionist named Eisenheim uses his powers to win her away from her betrothed, a crowned prince. But Eisenheim's scheme creates tumult within the monarchy and ignites the suspicion of a dogged inspector.",magic princess love rivalry vienna austria,Edward Norton Jessica Biel Paul Giamatti Rufus Sewell Eddie Marsan,Neil Burger,18,110,English,8.1,32602,52.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1174,Bad Boys II,,Adventure Action Comedy Thriller Crime,"Out-of-control, trash-talking buddy cops Marcus Burnett and Mike Lowrey of the Miami Narcotics Task Force reunite, and bullets fly, cars crash and laughs explode as they pursue a whacked-out drug lord from the streets of Miami to the barrios of Cuba. But the real fireworks result when Marcus discovers that playboy Mike is secretly romancing Marcus’ sexy sister.",miami ku klux klan cuba undercover mexican standoff,Martin Lawrence Will Smith Jordi Moll\u00e0 Gabrielle Union Peter Stormare,Michael Bay,18,147,English,7.3,31339,52.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1480,Forgetting Sarah Marshall,,Comedy Romance Drama,"When Sarah Marshall dumps aspiring musician Peter Bretter for rock star Aldous Snow, Peter's world comes crashing down. His best friend suggests that Peter should get away from everything and to fly off to Hawaii to escape all his problems. After arriving in Hawaii and meeting the beautiful Rachel Jansen, Peter is shocked to see not only Aldous Snow in Hawaii, but also Sarah Marshall.",hawaii one-night stand beauty,Jason Segel Kristen Bell Mila Kunis Russell Brand Bill Hader,Nicholas Stoller,17,111,English,7.4,30861,52.8,https://www.youtube.com/watch?v=dQw4w9WgXcQ
4098,The Heat,,Action Comedy Crime,"Uptight and straight-laced, FBI Special Agent Sarah Ashburn is a methodical investigator with a reputation for excellence--and hyper-arrogance. Shannon Mullins, one of Boston P.D.'s ""finest,"" is foul-mouthed and has a very short fuse, and uses her gut instinct and street smarts to catch the most elusive criminals. Neither has ever had a partner, or a friend for that matter. When these two wildly incompatible law officers join forces to bring down a ruthless drug lord, they become the last thing anyone expected: Buddies.",boston fbi buddy comedy,Sandra Bullock Melissa McCarthy Demi\u00e1n Bichir Michael Rapaport Taran Killam,Paul Feig,27,117,English,7.5,29454,52.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
